Time, Threads, SleepTime, Buffsize, Amount
0,20,1,200,27
0,20,1,200,27
0,20,1,200,69
0,20,1,200,13
0,20,1,200,69
0,20,1,200,91
0,20,1,200,55
0,20,1,200,30
0,20,1,200,87
0,20,1,200,94
0,20,1,200,12
0,20,1,200,42
0,20,1,200,69
0,20,1,200,24
0,20,1,200,53
0,20,1,200,63
0,20,1,200,57
0,20,1,200,84
0,20,1,200,2
0,20,1,200,84
0,20,1,200,27
0,20,1,200,27
0,20,1,200,13
0,20,1,200,69
0,20,1,200,69
0,20,1,200,91
0,20,1,200,55
0,20,1,200,30
0,20,1,200,87
0,20,1,200,12
0,20,1,200,42
0,20,1,200,94
0,20,1,200,24
0,20,1,200,53
0,20,1,200,63
0,20,1,200,69
0,20,1,200,84
0,20,1,200,27
0,20,1,200,57
0,20,1,200,2
0,20,1,200,13
0,20,1,200,69
0,20,1,200,69
0,20,1,200,84
0,20,1,200,55
0,20,1,200,30
0,20,1,200,91
0,20,1,200,12
0,20,1,200,42
0,20,1,200,87
0,20,1,200,24
0,20,1,200,53
0,20,1,200,94
0,20,1,200,63
0,20,1,200,69
0,20,1,200,27
0,20,1,200,84
0,20,1,200,2
0,20,1,200,57
0,20,1,200,13
0,20,1,200,69
0,20,1,200,69
0,20,1,200,55
0,20,1,200,30
0,20,1,200,84
0,20,1,200,12
0,20,1,200,42
0,20,1,200,87
0,20,1,200,24
0,20,1,200,53
0,20,1,200,94
0,20,1,200,69
0,20,1,200,27
0,20,1,200,84
0,20,1,200,2
0,20,1,200,13
0,20,1,200,57
0,20,1,200,69
0,20,1,200,55
0,20,1,200,69
0,20,1,200,30
0,20,1,200,87
0,20,1,200,84
0,20,1,200,94
0,20,1,200,84
0,20,1,200,69
